"species","Type","Reitur","Year","Coverage"
"Ramalina subfarinacea","Blað- og runnfléttur","R56","2023",8
"Ramalina subfarinacea","Blað- og runnfléttur","R56","2006",9
"Ramalina subfarinacea","Blað- og runnfléttur","R56","2011",1
"Ramalina subfarinacea","Blað- og runnfléttur","R56","2014",1
"Ramalina subfarinacea","Blað- og runnfléttur","R56","2017",2
"Umbilicaria torrefacta","Blað- og runnfléttur","R56","2023",0.1
"Umbilicaria torrefacta","Blað- og runnfléttur","R56","2011",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R56","2014",0.5
"Umbilicaria torrefacta","Blað- og runnfléttur","R56","2017",0.5
"Xanthoria candelaria","Blað- og runnfléttur","R56","2006",0.5
"Acarospora veronensis","Hrúðurfléttur","R56","2020",0.5
"Acarospora veronensis","Hrúðurfléttur","R56","2023",0.1
"Acarospora veronensis","Hrúðurfléttur","R56","2006",0.05
"Acarospora veronensis","Hrúðurfléttur","R56","2014",0.5
"Acarospora veronensis","Hrúðurfléttur","R56","2017",0.5
"Aspicilia","Hrúðurfléttur","R56","2020",2
"Aspicilia","Hrúðurfléttur","R56","2006",2
"Aspicilia","Hrúðurfléttur","R56","2011",1
"Aspicilia","Hrúðurfléttur","R56","2014",3
"Aspicilia","Hrúðurfléttur","R56","2017",2
"Blastenia ferruginea","Hrúðurfléttur","R56","2020",0.1
"Blastenia ferruginea","Hrúðurfléttur","R56","2023",0.1
"Blastenia ferruginea","Hrúðurfléttur","R56","2006",1
"Blastenia ferruginea","Hrúðurfléttur","R56","2011",1
"Blastenia ferruginea","Hrúðurfléttur","R56","2017",1
"Candelariella vitellina","Hrúðurfléttur","R56","2020",1
"Candelariella vitellina","Hrúðurfléttur","R56","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R56","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R56","2011",0.5
"Candelariella vitellina","Hrúðurfléttur","R56","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R56","2017",1
"Lecanora intricata","Hrúðurfléttur","R56","2006",0.05
"Lecanora polytropa","Hrúðurfléttur","R56","2006",0.05
"Lecanora polytropa","Hrúðurfléttur","R56","2011",0.5
"Lecanora polytropa","Hrúðurfléttur","R56","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R56","2017",0.5
"Lecanora sp.","Hrúðurfléttur","R56","2006",0.5
"Lecidea lapicida var. pantherina cf.","Hrúðurfléttur","R56","2006",0.5
"Lecidea lapicida var. pantherina cf.","Hrúðurfléttur","R56","2014",0.5
"Lecidea lapicida var. pantherina cf.","Hrúðurfléttur","R56","2017",0.5
"Lecidea sp.","Hrúðurfléttur","R56","2006",0.5
"Lecidella meiococca","Hrúðurfléttur","R56","2020",15
"Lecidella meiococca","Hrúðurfléttur","R56","2023",12
"Lecidella meiococca","Hrúðurfléttur","R56","2006",18
"Lecidella meiococca","Hrúðurfléttur","R56","2011",10
"Lecidella meiococca","Hrúðurfléttur","R56","2014",12
"Lecidella meiococca","Hrúðurfléttur","R56","2017",15
"Ochrolechia parella","Hrúðurfléttur","R56","2020",2
"Ochrolechia parella","Hrúðurfléttur","R56","2023",3
"Ochrolechia parella","Hrúðurfléttur","R56","2006",2
"Ochrolechia parella","Hrúðurfléttur","R56","2011",2
"Ochrolechia parella","Hrúðurfléttur","R56","2014",2
"Ochrolechia parella","Hrúðurfléttur","R56","2017",4
"Rhizocarpon geographicum","Hrúðurfléttur","R56","2020",7
"Rhizocarpon geographicum","Hrúðurfléttur","R56","2023",10
"Rhizocarpon geographicum","Hrúðurfléttur","R56","2006",4
"Rhizocarpon geographicum","Hrúðurfléttur","R56","2011",7
"Rhizocarpon geographicum","Hrúðurfléttur","R56","2014",7
"Rhizocarpon geographicum","Hrúðurfléttur","R56","2017",10
"Tephromela atra","Hrúðurfléttur","R56","2020",2
"Tephromela atra","Hrúðurfléttur","R56","2023",2
"Tephromela atra","Hrúðurfléttur","R56","2006",3
"Tephromela atra","Hrúðurfléttur","R56","2011",1
"Tephromela atra","Hrúðurfléttur","R56","2014",2
"Tephromela atra","Hrúðurfléttur","R56","2017",2
"Tremolecia atrata","Hrúðurfléttur","R56","2020",0.1
"Tremolecia atrata","Hrúðurfléttur","R56","2023",0.5
"Tremolecia atrata","Hrúðurfléttur","R56","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R56","2020",20
"Óaðgreindar tegundir","Hrúðurfléttur","R56","2023",18
"Óaðgreindar tegundir","Hrúðurfléttur","R56","2011",7
"Óaðgreindar tegundir","Hrúðurfléttur","R56","2014",23
"Óaðgreindar tegundir","Hrúðurfléttur","R56","2017",10
"Andreaea rupestris","Mosar","R60","2023",0.1
"Frullania fragilifolia","Mosar","R60","2006",1
"Frullania fragilifolia","Mosar","R60","2011",0.5
"Frullania fragilifolia","Mosar","R60","2014",1
"Frullania fragilifolia","Mosar","R60","2017",0.5
"Orthotrichum rupestre","Mosar","R60","2006",0.5
"Pterigynandrum filiforme","Mosar","R60","2006",3
"Pterigynandrum filiforme","Mosar","R60","2011",3
"Pterigynandrum filiforme","Mosar","R60","2014",1
"Pterigynandrum filiforme","Mosar","R60","2017",1
"Dauður mosi","Mosar","R60","2011",1
"Melanelixia subaurifera","Blað- og runnfléttur","R60","2020",2
"Melanelixia subaurifera","Blað- og runnfléttur","R60","2023",2
"Melanelixia subaurifera","Blað- og runnfléttur","R60","2006",1.5
"Melanelixia subaurifera","Blað- og runnfléttur","R60","2011",3
"Melanelixia subaurifera","Blað- og runnfléttur","R60","2014",1
"Melanelixia subaurifera","Blað- og runnfléttur","R60","2017",3
"Parmelia saxatilis","Blað- og runnfléttur","R60","2020",7
"Parmelia saxatilis","Blað- og runnfléttur","R60","2023",9
"Parmelia saxatilis","Blað- og runnfléttur","R60","2006",25
"Parmelia saxatilis","Blað- og runnfléttur","R60","2011",6
"Parmelia saxatilis","Blað- og runnfléttur","R60","2014",4
"Parmelia saxatilis","Blað- og runnfléttur","R60","2017",6
"Ramalina subfarinacea","Blað- og runnfléttur","R60","2020",1
"Ramalina subfarinacea","Blað- og runnfléttur","R60","2023",2
"Ramalina subfarinacea","Blað- og runnfléttur","R60","2006",1
"Ramalina subfarinacea","Blað- og runnfléttur","R60","2011",0.5
"Ramalina subfarinacea","Blað- og runnfléttur","R60","2014",0.5
"Ramalina subfarinacea","Blað- og runnfléttur","R60","2017",1
"Aspicilia cinerea","Hrúðurfléttur","R60","2020",1
"Aspicilia cinerea","Hrúðurfléttur","R60","2023",3
"Aspicilia cinerea","Hrúðurfléttur","R60","2014",1
"Aspicilia sp.","Hrúðurfléttur","R60","2020",1
"Aspicilia sp.","Hrúðurfléttur","R60","2006",5
"Aspicilia sp.","Hrúðurfléttur","R60","2011",5
"Candelariella vitellina","Hrúðurfléttur","R60","2020",1
"Candelariella vitellina","Hrúðurfléttur","R60","2023",1
"Candelariella vitellina","Hrúðurfléttur","R60","2006",0.5
"Candelariella vitellina","Hrúðurfléttur","R60","2011",1
"Candelariella vitellina","Hrúðurfléttur","R60","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R60","2017",0.5
"Lecanora intricata","Hrúðurfléttur","R60","2020",1
"Lecanora intricata","Hrúðurfléttur","R60","2023",1
"Lecanora intricata","Hrúðurfléttur","R60","2006",0.5
"Lecanora intricata","Hrúðurfléttur","R60","2011",0.5
"Lecanora intricata","Hrúðurfléttur","R60","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R60","2017",1
"Lecanora polytropa","Hrúðurfléttur","R60","2020",0.5
"Lecanora polytropa","Hrúðurfléttur","R60","2006",0.5
"Lecanora polytropa","Hrúðurfléttur","R60","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R60","2017",0.5
"Lepraria sp.","Hrúðurfléttur","R60","2020",1
"Lepraria sp.","Hrúðurfléttur","R60","2014",0.5
"Lepraria sp.","Hrúðurfléttur","R60","2017",0.5
"Ochrolechia parella","Hrúðurfléttur","R60","2020",10
"Ochrolechia parella","Hrúðurfléttur","R60","2023",9
"Ochrolechia parella","Hrúðurfléttur","R60","2006",6
"Ochrolechia parella","Hrúðurfléttur","R60","2011",6
"Ochrolechia parella","Hrúðurfléttur","R60","2014",6
"Ochrolechia parella","Hrúðurfléttur","R60","2017",12
"Pertusaria aspergilla","Hrúðurfléttur","R60","2023",12
"Rhizocarpon distinctum","Hrúðurfléttur","R60","2020",2
"Rhizocarpon distinctum","Hrúðurfléttur","R60","2023",0.5
"Rhizocarpon distinctum","Hrúðurfléttur","R60","2006",1
"Rhizocarpon distinctum","Hrúðurfléttur","R60","2011",0.5
"Rhizocarpon distinctum","Hrúðurfléttur","R60","2014",0.5
"Rhizocarpon distinctum","Hrúðurfléttur","R60","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R60","2020",0.1
"Rhizocarpon geographicum","Hrúðurfléttur","R60","2023",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R60","2011",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R60","2017",0.5
"Verrucaria sp.","Hrúðurfléttur","R60","2006",0.5
"Verrucaria sp.","Hrúðurfléttur","R60","2011",0.5
"Varicellaria lactea","Hrúðurfléttur","R60","2023",1
"Óaðgreindar tegundir","Hrúðurfléttur","R60","2020",45
"Óaðgreindar tegundir","Hrúðurfléttur","R60","2023",20
"Óaðgreindar tegundir","Hrúðurfléttur","R60","2011",8
"Óaðgreindar tegundir","Hrúðurfléttur","R60","2014",35
"Óaðgreindar tegundir","Hrúðurfléttur","R60","2017",40
"Andreaea rupestris","Mosar","R63","2020",3
"Andreaea rupestris","Mosar","R63","2023",4
"Andreaea rupestris","Mosar","R63","2014",2
"Andreaea rupestris","Mosar","R63","2017",2
"Grimmia sp.","Mosar","R63","2020",2
"Grimmia sp.","Mosar","R63","2023",2
"Grimmia sp.","Mosar","R63","2014",1
"Grimmia sp.","Mosar","R63","2017",2
"Racomitrium sudeticum","Mosar","R63","2023",3
"mosi","Mosar","R63","2020",1
"mosi","Mosar","R63","2023",1
"mosi","Mosar","R63","2017",0.5
"Physcia sp","Blað- og runnfléttur","R63","2023",6
"Physcia sp","Blað- og runnfléttur","R63","2014",7
"Xanthoria candelaria","Blað- og runnfléttur","R63","2014",0.5
"Acarospora","Hrúðurfléttur","R63","2020",0.01
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2020",2
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2014",1
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R63","2017",1
"Candelariella vitellina","Hrúðurfléttur","R63","2014",3
"Candelariella vitellina","Hrúðurfléttur","R63","2017",4
"Lecanora intricata","Hrúðurfléttur","R63","2023",0.1
"Lecanora intricata","Hrúðurfléttur","R63","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R63","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R63","2020",1
"Lecanora polytropa","Hrúðurfléttur","R63","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R63","2014",1
"Lecanora polytropa","Hrúðurfléttur","R63","2017",0.5
"Lecidea lapicida","Hrúðurfléttur","R63","2020",7
"Lecidea lapicida","Hrúðurfléttur","R63","2023",5
"Lecidea lapicida","Hrúðurfléttur","R63","2014",6
"Lecidea lapicida","Hrúðurfléttur","R63","2017",5
"Lecidella meiococca","Hrúðurfléttur","R63","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2020",7
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2023",5
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2014",5
"Rhizocarpon geographicum","Hrúðurfléttur","R63","2017",7
"Rinodina sp","Hrúðurfléttur","R63","2014",3
"Rinodina sp","Hrúðurfléttur","R63","2017",6
"Tephromela atra","Hrúðurfléttur","R63","2020",2
"Tephromela atra","Hrúðurfléttur","R63","2023",3
"Tephromela atra","Hrúðurfléttur","R63","2014",1
"Tephromela atra","Hrúðurfléttur","R63","2017",2
"Tremolecia atrata","Hrúðurfléttur","R63","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R63","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2020",25
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2023",25
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2014",48
"Óaðgreindar tegundir","Hrúðurfléttur","R63","2017",20
"Andreaea rupestris","Mosar","R64","2020",0.1
"Andreaea rupestris","Mosar","R64","2023",0.5
"Andreaea rupestris","Mosar","R64","2014",0.5
"Andreaea rupestris","Mosar","R64","2017",0.5
"Hypnum cupressiforme","Mosar","R64","2020",2
"Hypnum cupressiforme","Mosar","R64","2023",2
"Hypnum cupressiforme","Mosar","R64","2014",1
"mosi (sami og í 63) Grimmia?","Mosar","R64","2020",0.5
"mosi (sami og í 63) Grimmia?","Mosar","R64","2023",0.5
"mosi (sami og í 63) Grimmia?","Mosar","R64","2017",0.5
"Physcia dubia","Blað- og runnfléttur","R64","2020",9
"Physcia dubia","Blað- og runnfléttur","R64","2014",42
"Physcia dubia","Blað- og runnfléttur","R64","2017",20
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R64","2014",1
"Parmelia saxatilis","Blað- og runnfléttur","R64","2020",1
"Parmelia saxatilis","Blað- og runnfléttur","R64","2023",1
"Parmelia saxatilis","Blað- og runnfléttur","R64","2017",2
"Aspicilia","Hrúðurfléttur","R64","2020",3
"Aspicilia","Hrúðurfléttur","R64","2017",3
"Candelariella coralliza","Hrúðurfléttur","R64","2020",10
"Candelariella coralliza","Hrúðurfléttur","R64","2023",15
"Candelariella coralliza","Hrúðurfléttur","R64","2014",12
"Candelariella coralliza","Hrúðurfléttur","R64","2017",15
"Candelariella vitellina","Hrúðurfléttur","R64","2017",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2020",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2023",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2014",1
"Immersaria athroocarpa","Hrúðurfléttur","R64","2017",1
"Lecanora intricata","Hrúðurfléttur","R64","2020",0.1
"Lecanora intricata","Hrúðurfléttur","R64","2023",0.1
"Lecanora intricata","Hrúðurfléttur","R64","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R64","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R64","2020",1
"Lecanora polytropa","Hrúðurfléttur","R64","2023",0.5
"Lecanora polytropa","Hrúðurfléttur","R64","2014",2
"Lecanora polytropa","Hrúðurfléttur","R64","2017",2
"Lecidea lapicida","Hrúðurfléttur","R64","2020",1
"Lecidea lapicida","Hrúðurfléttur","R64","2023",1
"Lecidea lapicida","Hrúðurfléttur","R64","2014",1
"Lecidea lapicida","Hrúðurfléttur","R64","2017",1
"Lecidella meiococca cf.","Hrúðurfléttur","R64","2023",3
"Myriolecis dispersa","Hrúðurfléttur","R64","2014",0.5
"Porpidia sp.","Hrúðurfléttur","R64","2023",1
"Protoparmeliopsis muralis","Hrúðurfléttur","R64","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2020",1
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2023",2
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2014",2
"Rhizocarpon geographicum","Hrúðurfléttur","R64","2017",2
"Tremolecia atrata","Hrúðurfléttur","R64","2023",0.1
"Tremolecia atrata","Hrúðurfléttur","R64","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R64","2017",0.5
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2020",10
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2023",3
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2014",10
"Óaðgreindar tegundir","Hrúðurfléttur","R64","2017",15
"Grimmia","Mosar","R65","2014",1
"Mosi 1","Mosar","R65","2014",1
"Physcia dubia","Blað- og runnfléttur","R65","2023",17
"Physcia dubia","Blað- og runnfléttur","R65","2014",25
"Physcia dubia","Blað- og runnfléttur","R65","2017",12
"Physcia sp. (sama og var safnað í reit 63)","Blað- og runnfléttur","R65","2014",8
"Xanthoria candelaria","Blað- og runnfléttur","R65","2023",15
"Xanthoria candelaria","Blað- og runnfléttur","R65","2014",6
"Xanthoria candelaria","Blað- og runnfléttur","R65","2017",30
"Buellia sp.","Hrúðurfléttur","R65","2023",15
"Buellia sp.","Hrúðurfléttur","R65","2014",3
"Candelariella coralliza","Hrúðurfléttur","R65","2014",4
"Lecaonora sp.","Hrúðurfléttur","R65","2017",0.5
"Protoparmeliopsis muralis","Hrúðurfléttur","R65","2023",2
"Rinodina sp.","Hrúðurfléttur","R65","2017",3
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2023",15
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2014",9
"Óaðgreindar tegundir","Hrúðurfléttur","R65","2017",7
"Andreaea rupestris","Mosar","R66","2020",2
"Andreaea rupestris","Mosar","R66","2023",4
"Andreaea rupestris","Mosar","R66","2014",1
"Andreaea rupestris","Mosar","R66","2017",2
"Grimmia","Mosar","R66","2020",1
"Grimmia","Mosar","R66","2023",2
"Grimmia","Mosar","R66","2014",0.5
"Grimmia","Mosar","R66","2017",2
"Racomitrium fasciculare","Mosar","R66","2020",5
"Racomitrium fasciculare","Mosar","R66","2023",7
"Racomitrium fasciculare","Mosar","R66","2014",3
"Racomitrium fasciculare","Mosar","R66","2017",6
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2020",11
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2023",23
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2014",8
"Umbilicaria proboscidea","Blað- og runnfléttur","R66","2017",17
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2020",4
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2023",9
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2014",14
"Aspicilia cinerea safnteg.","Hrúðurfléttur","R66","2017",5
"Candelariella vitellina","Hrúðurfléttur","R66","2020",0.1
"Candelariella vitellina","Hrúðurfléttur","R66","2023",0.5
"Candelariella vitellina","Hrúðurfléttur","R66","2014",0.5
"Candelariella vitellina","Hrúðurfléttur","R66","2017",0.5
"Immersaria athroocarpa","Hrúðurfléttur","R66","2020",6
"Immersaria athroocarpa","Hrúðurfléttur","R66","2023",4
"Immersaria athroocarpa","Hrúðurfléttur","R66","2014",2
"Immersaria athroocarpa","Hrúðurfléttur","R66","2017",3
"Lecanora intricata","Hrúðurfléttur","R66","2020",0.5
"Lecanora intricata","Hrúðurfléttur","R66","2023",0.5
"Lecanora intricata","Hrúðurfléttur","R66","2014",0.5
"Lecanora intricata","Hrúðurfléttur","R66","2017",0.5
"Lecanora polytropa","Hrúðurfléttur","R66","2020",1
"Lecanora polytropa","Hrúðurfléttur","R66","2023",2
"Lecanora polytropa","Hrúðurfléttur","R66","2014",0.5
"Lecanora polytropa","Hrúðurfléttur","R66","2017",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2020",0.5
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2023",1
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2014",1
"Rhizocarpon geographicum","Hrúðurfléttur","R66","2017",1
"Tephromela atra","Hrúðurfléttur","R66","2020",5
"Tephromela atra","Hrúðurfléttur","R66","2023",5
"Tephromela atra","Hrúðurfléttur","R66","2014",7
"Tephromela atra","Hrúðurfléttur","R66","2017",6
"Tremolecia atrata","Hrúðurfléttur","R66","2020",0.5
"Tremolecia atrata","Hrúðurfléttur","R66","2023",2
"Tremolecia atrata","Hrúðurfléttur","R66","2014",0.5
"Tremolecia atrata","Hrúðurfléttur","R66","2017",0.5
"Svart hrúður","Hrúðurfléttur","R66","2020",15
"Svart hrúður","Hrúðurfléttur","R66","2023",17
"Svart hrúður","Hrúðurfléttur","R66","2014",14
"Svart hrúður","Hrúðurfléttur","R66","2017",6
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2020",15
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2023",8
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2014",21
"Óaðgreindar tegundir","Hrúðurfléttur","R66","2017",25
"Andreae","Mosar","R67","2020",0.1
"Grimmia","Mosar","R67","2020",1
"Grimmia","Mosar","R67","2023",1
"Grimmia","Mosar","R67","2014",1
"Grimmia","Mosar","R67","2017",1
"Racomitrium fasciculare","Mosar","R67","2020",1
"Racomitrium fasciculare","Mosar","R67","2023",1
"Racomitrium fasciculare","Mosar","R67","2014",0.5
"Racomitrium fasciculare","Mosar","R67","2017",0.5
"Parmelia saxatilis","Blað- og runnfléttur","R67","2020",23
"Parmelia saxatilis","Blað- og runnfléttur","R67","2023",33
"Parmelia saxatilis","Blað- og runnfléttur","R67","2014",20
"Parmelia saxatilis","Blað- og runnfléttur","R67","2017",22
"Umbilicaria torrefacta","Blað- og runnfléttur","R67","2023",0.5
